Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual
5707,Hyundai i20 1.4 Sportz,Kochi,2018,40175,Second,22.54,1396.0,88.73,5.0,,1,0,0,0,1
5708,Honda BRV i-VTEC V CVT,Mumbai,2017,16503,First,16.0,1497.0,117.3,7.0,15.02,0,0,1,1,0
5709,Hyundai Xcent 1.2 Kappa SX,Kochi,2017,15029,First,19.1,1197.0,88.8,5.0,,0,0,1,0,1
5711,Hyundai Grand i10 CRDi Sportz,Hyderabad,2015,76362,First,24.0,1120.0,88.8,5.0,,1,0,0,0,1
5712,Maruti Alto LXi,Kolkata,2007,18700,Second,19.7,796.0,46.3,5.0,,0,0,1,0,1
5713,Toyota Innova 2.5 VX (Diesel) 7 Seater,Coimbatore,2015,67585,First,12.99,2494.0,100.6,7.0,,1,0,0,0,1
5714,Hyundai i10 Sportz 1.2 AT,Mumbai,2010,57000,Second,16.95,1197.0,78.9,5.0,,0,0,1,1,0
5715,Honda City i-VTEC CVT V,Kochi,2019,22321,First,18.0,1497.0,117.3,5.0,13.4,0,0,1,1,0
5716,Maruti Zen LX,Jaipur,1998,95150,Third,17.3,993.0,88.8,5.0,,0,0,1,0,1
5717,Maruti Wagon R LXI BS IV,Kolkata,2015,36428,First,20.51,998.0,67.04,5.0,,0,0,1,0,1
5718,Ford Figo Diesel Titanium,Hyderabad,2012,73500,Second,20.0,1399.0,88.8,5.0,,1,0,0,0,1
5719,Honda Amaze S i-Vtech,Kochi,2015,47234,First,18.0,1198.0,86.7,5.0,,0,0,1,0,1
5720,Hyundai Accent GLE,Hyderabad,2008,62364,First,13.2,1495.0,88.8,5.0,,0,0,1,0,1
5721,Hyundai Verna 1.6 SX CRDi (O),Pune,2012,89000,First,22.32,1582.0,126.32,5.0,,1,0,0,0,1
5722,Maruti Swift ZDi,Ahmedabad,2013,58653,First,25.2,1248.0,88.8,5.0,,1,0,0,0,1
5723,Mercedes-Benz B Class B180,Delhi,2013,30000,Second,14.8,1595.0,120.7,5.0,,0,0,1,1,0
5724,Chevrolet Cruze LTZ,Coimbatore,2014,64042,First,17.3,1998.0,163.7,5.0,,1,0,0,0,1
5725,Skoda Laura Ambiente 2.0 TDI CR AT,Chennai,2013,120000,First,20.0,1968.0,138.1,5.0,,1,0,0,1,0
5726,Mahindra Scorpio VLX 2WD BSIV,Hyderabad,2014,90000,First,12.05,2179.0,88.8,8.0,,1,0,0,0,1
5727,BMW X1 xDrive 20d xLine,Kochi,2018,30733,First,20.68,1995.0,88.8,5.0,,1,0,0,1,0
5728,Mercedes-Benz E-Class 2009-2013 E350 Petrol,Kolkata,2009,43600,First,10.93,3498.0,88.8,5.0,,0,0,1,1,0
5729,Skoda Superb Elegance 1.8 TSI AT,Pune,2010,71473,Second,13.7,1798.0,157.75,5.0,,0,0,1,1,0
5730,Honda Brio VX AT,Mumbai,2014,39000,Second,16.5,1198.0,86.8,5.0,,0,0,1,1,0
5731,Hyundai i10 Magna 1.2,Hyderabad,2009,84045,First,20.36,1197.0,78.9,5.0,,0,0,1,0,1
5732,Honda City i VTEC SV,Mumbai,2014,57004,First,17.4,1497.0,117.3,5.0,,0,0,1,0,1
5733,Ford Figo Petrol ZXI,Coimbatore,2012,75464,First,15.6,1196.0,88.8,5.0,,0,0,1,0,1
5734,Toyota Innova 2.5 G4 Diesel 7-seater,Hyderabad,2006,142000,First,12.8,2494.0,88.8,7.0,,1,0,0,0,1
5735,Mahindra Verito 1.5 D6 BSIV,Kochi,2012,118683,Second,21.0,1461.0,64.1,5.0,,1,0,0,0,1
5736,Mahindra KUV 100 G80 K8 Dual Tone,Delhi,2018,42000,First,18.15,1198.0,88.8,6.0,7.96,0,0,1,0,1
5737,Hyundai i20 Sportz Option 1.2,Kochi,2019,12800,First,18.6,1197.0,81.83,5.0,,0,0,1,0,1
5738,Tata New Safari EX 4x2,Jaipur,2011,80000,First,12.0,2092.0,88.8,7.0,,0,0,1,0,1
5739,Maruti Swift Dzire VDi,Hyderabad,2014,76126,First,19.3,1248.0,73.9,5.0,,1,0,0,0,1
5740,BMW X5 xDrive 30d M Sport,Chennai,2017,21000,Second,15.97,2993.0,88.8,5.0,,1,0,0,1,0
5741,Audi A6 2011-2015 2.0 TDI Premium Plus,Pune,2013,85000,First,17.68,1968.0,174.33,5.0,,1,0,0,1,0
5742,Maruti Baleno Delta 1.2,Jaipur,2017,27000,First,21.4,1197.0,83.1,5.0,,0,0,1,0,1
5743,Hyundai Santa Fe 4WD AT,Coimbatore,2016,45794,First,13.01,2199.0,194.3,7.0,,1,0,0,1,0
5744,Chevrolet Cruze LTZ AT,Hyderabad,2013,57352,First,14.39,1998.0,163.7,5.0,,1,0,0,1,0
5745,Mercedes-Benz E-Class 2015-2017 E250 Edition E,Coimbatore,2018,41467,First,15.0,2143.0,88.8,5.0,,1,0,0,1,0
5746,Hyundai Santro Xing GLS,Mumbai,2009,42000,First,17.92,1086.0,62.1,5.0,,0,0,1,0,1
5748,Maruti Ciaz VDi Plus SHVS,Hyderabad,2015,67048,First,28.09,1248.0,88.5,5.0,,1,0,0,0,1
5749,Honda City i-VTEC V,Kochi,2018,11732,First,17.4,1497.0,117.3,5.0,11.88,0,0,1,0,1
5750,Nissan Terrano XL Plus ICC WT20 SE,Mumbai,2016,37000,First,20.45,1461.0,83.8,5.0,,1,0,0,0,1
5751,BMW 3 Series 320d Prestige,Hyderabad,2015,30000,First,18.88,1995.0,88.8,5.0,,1,0,0,1,0
5752,Honda City i DTEC V,Hyderabad,2016,53000,First,26.0,1498.0,98.6,5.0,,1,0,0,0,1
5753,Nissan Terrano XL Plus 85 PS,Jaipur,2014,60000,First,20.45,1461.0,83.8,5.0,,1,0,0,0,1
5754,Hyundai Grand i10 CRDi Sportz,Delhi,2014,65000,First,24.0,1120.0,88.8,5.0,,1,0,0,0,1
5756,Toyota Fortuner 4x2 AT,Delhi,2015,92000,First,12.55,2982.0,168.5,7.0,,1,0,0,1,0
5757,Toyota Innova Crysta 2.4 VX MT,Kolkata,2017,31000,First,13.68,2393.0,147.8,7.0,21.36,1,0,0,0,1
5758,Maruti Baleno Zeta 1.2,Chennai,2017,43917,First,21.4,1197.0,83.1,5.0,,0,0,1,0,1
5760,Hyundai i10 Sportz 1.1L,Pune,2013,84000,First,19.81,1086.0,68.05,5.0,,0,0,1,0,1
5761,Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,2015,55662,First,12.07,2967.0,241.4,7.0,,1,0,0,1,0
5762,Volvo S60 D4 Momentum,Hyderabad,2014,51000,First,27.03,1969.0,88.8,5.0,45.67,1,0,0,1,0
5763,Honda City i VTEC V,Jaipur,2015,24398,First,17.8,1497.0,117.3,5.0,,0,0,1,0,1
5764,Maruti Alto K10 2010-2014 VXI,Hyderabad,2011,78000,Second,20.92,998.0,67.1,5.0,,0,0,1,0,1
5765,Honda Brio 1.2 S Option MT,Delhi,2012,40315,First,18.5,1198.0,86.8,5.0,5.92,0,0,1,0,1
5766,Mahindra Scorpio VLX 2WD AIRBAG BSIV,Jaipur,2011,83000,First,12.05,2179.0,88.8,8.0,,1,0,0,0,1
5767,Renault Duster 110PS Diesel RxL AMT,Kochi,2017,58151,First,19.6,1461.0,108.45,5.0,,1,0,0,1,0
5768,Hyundai Creta 1.6 CRDi SX,Kochi,2017,30519,First,19.67,1582.0,126.2,5.0,,1,0,0,0,1
5769,Tata Tiago 1.2 Revotron XZ,Coimbatore,2019,20712,First,23.84,1199.0,88.8,5.0,6.59,0,0,1,0,1
5770,Mahindra XUV500 W6 2WD,Mumbai,2015,48000,First,16.0,2179.0,88.8,7.0,,1,0,0,0,1
5771,Volkswagen Vento 1.5 TDI Highline,Hyderabad,2015,85000,First,20.34,1498.0,103.2,5.0,,1,0,0,0,1
5772,Mercedes-Benz B Class B180,Delhi,2013,32000,First,14.8,1595.0,120.7,5.0,,0,0,1,1,0
5773,Maruti SX4 Vxi BSIV,Delhi,2011,52000,First,15.5,1586.0,103.3,5.0,,0,0,1,0,1
5774,Hyundai Getz GLE,Hyderabad,2007,58307,First,15.3,1341.0,88.8,5.0,,0,0,1,0,1
5775,BMW 6 Series Gran Coupe,Mumbai,2013,30000,First,17.54,2993.0,88.8,4.0,,1,0,0,1,0
5776,Audi A4 2.0 TDI 177 Bhp Premium Plus,Chennai,2014,40000,First,17.11,1968.0,174.33,5.0,,1,0,0,1,0
5777,Hyundai i20 Asta Option 1.2,Kolkata,2015,36000,First,18.6,1197.0,81.83,5.0,,0,0,1,0,1
5778,Nissan Terrano XL D Option,Kochi,2015,58817,First,19.87,1461.0,83.14,5.0,15.06,1,0,0,0,1
5779,Volkswagen Vento Konekt Diesel Highline,Chennai,2013,55000,Second,20.54,1598.0,103.6,5.0,,1,0,0,0,1
5780,Hyundai i10 Sportz,Mumbai,2011,39000,First,20.36,1197.0,78.9,5.0,,0,0,1,0,1
5781,Lamborghini Gallardo Coupe,Delhi,2011,6500,Third,6.4,5204.0,88.8,2.0,,0,0,1,1,0
5782,Jaguar XF 3.0 Litre S Premium Luxury,Hyderabad,2012,35000,First,14.74,2993.0,270.9,5.0,,1,0,0,1,0
5783,Maruti Swift Dzire VXi,Pune,2010,49900,Second,17.5,1298.0,85.8,5.0,,0,0,1,0,1
5784,Tata Indica Vista Quadrajet VX,Hyderabad,2013,99500,Second,22.3,1248.0,88.8,5.0,,1,0,0,0,1
5785,Hyundai i20 Asta 1.4 CRDi,Kolkata,2012,33249,First,21.27,1396.0,88.76,5.0,,1,0,0,0,1
5786,Hyundai Xcent 1.2 Kappa S Option,Delhi,2014,52000,First,19.1,1197.0,81.86,5.0,,0,0,1,0,1
5787,Toyota Innova 2.5 VX (Diesel) 7 Seater,Mumbai,2015,45000,First,12.99,2494.0,100.6,7.0,,1,0,0,0,1
5788,Tata Tiago 1.2 Revotron XZ,Hyderabad,2017,22000,First,23.84,1199.0,88.8,5.0,6.42,0,0,1,0,1
5789,Renault KWID RXL,Kochi,2019,7858,First,25.17,799.0,53.3,5.0,4.04,0,0,1,0,1
5790,Toyota Innova 2.5 V Diesel 7-seater,Pune,2011,112000,First,12.8,2494.0,88.8,7.0,,1,0,0,0,1
5791,Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,Coimbatore,2016,41082,First,13.0,2143.0,88.8,5.0,,1,0,0,1,0
5792,Honda City 1.5 S AT,Ahmedabad,2009,72000,First,16.8,1497.0,116.4,5.0,,0,0,1,1,0
5793,Hyundai i10 Sportz 1.2,Hyderabad,2011,84912,First,20.36,1197.0,78.9,5.0,,0,0,1,0,1
5794,Hyundai Creta 1.6 CRDi SX Option,Pune,2015,70000,First,19.67,1582.0,126.2,5.0,,1,0,0,0,1
5795,Honda Amaze VX Petrol,Mumbai,2014,21000,First,19.5,1199.0,86.76,5.0,8.99,0,0,1,0,1
5796,Volkswagen Polo 1.2 MPI Trendline,Delhi,2016,27000,First,18.78,999.0,88.8,5.0,,0,0,1,0,1
5797,Hyundai i10 Magna 1.2,Kolkata,2012,29000,First,20.36,1197.0,78.9,5.0,,0,0,1,0,1
5798,Renault Pulse RxL,Hyderabad,2014,48425,First,23.08,1461.0,63.12,5.0,,1,0,0,0,1
5799,Volkswagen Vento 1.5 TDI Highline AT,Pune,2016,19000,First,21.5,1498.0,108.5,5.0,15.68,1,0,0,1,0
5800,Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,Hyderabad,2012,210000,First,12.99,2494.0,88.8,7.0,,1,0,0,0,1
5801,Toyota Corolla Altis G,Delhi,2013,64000,Second,14.53,1798.0,138.1,5.0,,0,0,1,0,1
5802,Hyundai Verna CRDi,Chennai,2006,200000,Second,16.8,1493.0,88.8,5.0,,1,0,0,0,1
5803,Mercedes-Benz GL-Class 350 CDI Blue Efficiency,Chennai,2013,100000,Second,11.3,2987.0,254.8,7.0,,1,0,0,1,0
5804,Renault Duster 85PS Diesel RxL Optional,Kochi,2013,69140,First,20.46,1461.0,83.8,5.0,,1,0,0,0,1
5805,Skoda Rapid 1.6 MPI Ambition,Coimbatore,2019,21214,First,15.41,1598.0,103.52,5.0,12.44,0,0,1,0,1
5806,Hyundai i10 Sportz 1.2,Kolkata,2015,28000,First,20.36,1197.0,78.9,5.0,,0,0,1,0,1
5807,Mahindra KUV 100 mFALCON G80 K8,Kochi,2017,29085,First,18.15,1198.0,88.8,6.0,,0,0,1,0,1
5808,Maruti Celerio VXI AMT,Kolkata,2016,30000,First,23.1,998.0,67.04,5.0,5.77,0,0,1,1,0
5809,Maruti A-Star AT VXI,Mumbai,2012,32910,First,16.98,998.0,66.1,5.0,,0,0,1,1,0
5810,Honda City i DTEC VX,Kolkata,2015,30000,First,25.1,1498.0,98.6,5.0,,1,0,0,0,1
5811,Skoda Superb 1.8 TSI,Pune,2010,35102,First,12.6,1798.0,161.6,5.0,,0,0,1,1,0
5812,Hyundai Grand i10 Sportz,Coimbatore,2017,22831,First,18.9,1197.0,88.8,5.0,,0,0,1,0,1
5813,Renault Duster 85PS Diesel RxL,Hyderabad,2013,74911,First,20.45,1461.0,83.8,5.0,,1,0,0,0,1
5814,Hyundai Grand i10 Magna,Pune,2015,21000,First,18.9,1197.0,88.8,5.0,,0,0,1,0,1
5815,Ford EcoSport 1.5 TDCi Titanium,Kochi,2018,37160,First,22.77,1498.0,98.59,5.0,,1,0,0,0,1
5816,Nissan Sunny 2011-2014 XL,Jaipur,2011,41000,Second,16.95,1498.0,97.7,5.0,,0,0,1,0,1
5817,Ford Figo Aspire 1.5 TDCi Titanium,Chennai,2016,37294,First,25.83,1498.0,88.8,5.0,,1,0,0,0,1
5818,Honda Civic 2006-2010 1.8 V MT,Coimbatore,2009,56927,First,13.5,1799.0,88.8,5.0,,0,0,1,0,1
5819,Renault KWID RXT Optional,Kochi,2017,21954,First,25.17,799.0,53.3,5.0,4.78,0,0,1,0,1
5820,Honda Brio EX MT,Kolkata,2014,50000,Second,19.4,1198.0,86.8,5.0,,0,0,1,0,1
5821,Maruti Swift ZXI ABS,Coimbatore,2012,78212,First,16.1,1298.0,88.2,5.0,,0,0,1,0,1
5822,Hyundai i20 Magna Optional 1.4 CRDi,Delhi,2013,64500,First,21.9,1396.0,88.8,5.0,,1,0,0,0,1
5823,Skoda Superb Elegance 2.0 TDI CR AT,Delhi,2014,51000,First,17.2,1968.0,138.03,5.0,,1,0,0,1,0
5824,Maruti Wagon R LXI BSII,Delhi,2012,52000,First,18.9,998.0,67.1,5.0,,0,0,1,0,1
5825,Volkswagen Vento 1.5 TDI Highline AT,Mumbai,2015,120000,First,21.21,1498.0,103.2,5.0,,1,0,0,1,0
5826,Honda City i DTEC S,Coimbatore,2017,65792,First,26.0,1498.0,98.6,5.0,,1,0,0,0,1
5827,Hyundai i20 1.4 Sportz,Ahmedabad,2018,30000,First,22.54,1396.0,88.73,5.0,,1,0,0,0,1
5828,Nissan Micra XV CVT,Coimbatore,2017,54387,First,19.15,1198.0,75.94,5.0,9.51,0,0,1,1,0
5829,Renault KWID RXT Optional,Mumbai,2018,1617,First,25.17,799.0,53.3,5.0,4.78,0,0,1,0,1
5830,Honda City i-DTEC SV,Hyderabad,2015,82000,First,25.6,1498.0,98.6,5.0,13.33,1,0,0,0,1
5831,Toyota Innova Crysta 2.4 G MT 8S,Mumbai,2017,20000,First,13.68,2393.0,147.8,8.0,,1,0,0,0,1
5832,Maruti Baleno Alpha 1.3,Jaipur,2015,98000,First,27.39,1248.0,88.8,5.0,,1,0,0,0,1
5833,Ford EcoSport 1.5 TDCi Trend,Delhi,2015,57000,First,22.77,1498.0,98.59,5.0,,1,0,0,0,1
5834,Toyota Innova 2.5 G (Diesel) 8 Seater,Jaipur,2013,250000,Second,12.99,2494.0,100.6,8.0,,1,0,0,0,1
5835,Ford Ecosport 1.5 DV5 MT Ambiente,Hyderabad,2014,56549,First,22.7,1498.0,89.84,5.0,,1,0,0,0,1
5836,Volkswagen Polo Diesel Comfortline 1.2L,Bangalore,2012,78500,First,22.07,1199.0,73.9,5.0,,1,0,0,0,1
5837,Hyundai i20 Sportz 1.4 CRDi,Kochi,2016,55036,First,22.54,1396.0,88.73,5.0,,1,0,0,0,1
5838,Renault Duster 85PS Diesel RxL Explore,Pune,2016,55000,First,19.87,1461.0,83.8,5.0,,1,0,0,0,1
5839,Ford Ikon 1.3 Flair,Chennai,2007,90000,Second,13.8,1299.0,88.8,5.0,,0,0,1,0,1
5840,Ford Endeavour XLT TDCi 4X2,Chennai,2007,155000,First,13.1,2499.0,88.8,7.0,,1,0,0,0,1
5841,Maruti Baleno Delta 1.3,Hyderabad,2018,17810,First,27.39,1248.0,88.8,5.0,,1,0,0,0,1
5842,Mercedes-Benz New C-Class C 220 CDI Elegance AT,Kochi,2011,42408,First,14.84,2143.0,88.8,5.0,,1,0,0,1,0
5843,Maruti Esteem Vxi - BSIII,Ahmedabad,2005,81000,Second,15.9,1298.0,88.8,5.0,,0,0,1,0,1
5844,Tata Indigo XL Grand Petrol,Pune,2008,52000,Second,12.85,1396.0,99.6,5.0,,0,0,1,0,1
5845,BMW 5 Series 525d Sedan,Mumbai,2013,35000,First,16.73,2993.0,88.8,5.0,,1,0,0,1,0
5846,Hyundai Santro Xing GL Plus,Delhi,2013,60000,First,17.92,1086.0,62.1,5.0,,0,0,1,0,1
5847,Skoda Octavia 2.0 TDI AT Style Plus,Mumbai,2015,27000,First,19.5,1968.0,88.8,5.0,,1,0,0,1,0
5848,Audi A6 2011-2015 35 TDI Technology,Coimbatore,2017,55975,Second,17.68,1968.0,174.33,5.0,,1,0,0,1,0
5849,Ford Figo 1.5D Trend MT,Pune,2016,115000,First,25.83,1498.0,88.8,5.0,,1,0,0,0,1
5850,Mahindra Xylo D4 BS III,Hyderabad,2016,132000,First,14.95,2489.0,93.7,7.0,,1,0,0,0,1
5851,Maruti Celerio ZXI AT,Mumbai,2015,40337,First,23.1,998.0,67.04,5.0,,0,0,1,1,0
5852,Toyota Innova 2.5 G4 Diesel 8-seater,Chennai,2008,192000,First,12.8,2494.0,88.8,8.0,,1,0,0,0,1
5853,Hyundai Grand i10 CRDi Asta,Bangalore,2016,50000,First,24.0,1120.0,88.8,5.0,,1,0,0,0,1
5854,Hyundai Grand i10 1.2 Kappa Sportz,Kochi,2016,28147,First,18.9,1197.0,81.86,5.0,6.62,0,0,1,0,1
5855,Hyundai Grand i10 Sportz,Mumbai,2015,20000,First,18.9,1197.0,88.8,5.0,,0,0,1,0,1
5856,Hyundai Elite i20 Petrol Asta,Chennai,2016,11000,First,18.6,1197.0,81.86,5.0,,0,0,1,0,1
5857,Maruti Zen Estilo LXI BSIII,Jaipur,2009,63000,Second,18.2,998.0,67.1,5.0,,0,0,1,0,1
5858,Maruti Alto K10 2010-2014 VXI,Kochi,2014,36967,First,20.92,998.0,67.1,5.0,,0,0,1,0,1
5859,Toyota Fortuner 4x2 Manual,Jaipur,2016,73053,First,13.0,2982.0,168.5,7.0,,1,0,0,0,1
5860,Mahindra Thar CRDe AC,Coimbatore,2019,16392,First,16.55,2498.0,88.8,6.0,,1,0,0,0,1
5862,Toyota Etios G,Jaipur,2013,67000,Second,16.78,1496.0,88.73,5.0,,0,0,1,0,1
5863,Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,Mumbai,2015,48600,First,12.0,2987.0,88.8,7.0,,1,0,0,1,0
5864,Renault Duster 110PS Diesel RxZ,Bangalore,2014,70000,First,19.6,1461.0,108.45,5.0,15.01,1,0,0,0,1
5865,Maruti Swift VDI,Pune,2014,84000,First,22.9,1248.0,88.8,5.0,,1,0,0,0,1
5866,Volkswagen Vento Magnific 1.6 Comfortline,Mumbai,2013,49106,First,15.04,1598.0,103.2,5.0,,0,0,1,0,1
5867,Skoda Superb L&K 2.0 TDI AT,Mumbai,2017,35000,First,18.19,1968.0,174.5,5.0,40.73,1,0,0,1,0
5868,BMW 3 Series 330d Convertible,Kochi,2014,51240,First,8.2,2993.0,88.8,4.0,,1,0,0,1,0
5869,Maruti Wagon R VXI BS IV,Kolkata,2011,37000,Second,18.9,998.0,67.1,5.0,,0,0,1,0,1
5870,Renault KWID RXT,Kochi,2017,32587,First,25.17,799.0,53.3,5.0,,0,0,1,0,1
5871,Ford Endeavour 4x2 XLT Limited Edition,Pune,2009,180000,First,10.9,2499.0,88.8,7.0,,1,0,0,0,1
5872,Maruti Vitara Brezza ZDi Plus Dual Tone,Kochi,2017,21248,First,24.3,1248.0,88.5,5.0,11.75,1,0,0,0,1
5874,Mercedes-Benz E-Class 200 Kompressor Elegance,Delhi,2014,40000,First,10.5,1796.0,157.7,5.0,,0,0,1,1,0
5875,Mercedes-Benz C-Class Progressive C 220d,Ahmedabad,2019,4000,First,0.0,1950.0,88.8,5.0,49.14,1,0,0,1,0
5877,Audi A4 2.0 TDI Celebration Edition,Delhi,2011,57000,Second,16.55,1968.0,147.51,5.0,,1,0,0,1,0
5878,Hyundai Grand i10 Asta,Kolkata,2014,37000,First,18.9,1197.0,88.8,5.0,,0,0,1,0,1
5879,Mitsubishi Pajero Sport 4X4,Jaipur,2014,70000,Second,13.5,2477.0,175.56,7.0,33.21,1,0,0,0,1
5880,Mercedes-Benz New C-Class C 250 CDI Avantgarde,Coimbatore,2012,92469,Second,19.71,2143.0,201.15,5.0,,1,0,0,1,0
5882,Maruti Alto K10 VXI AGS,Ahmedabad,2017,20000,First,24.07,998.0,67.1,5.0,,0,0,1,1,0
5883,Hyundai i20 Sportz 1.2,Delhi,2015,42000,Second,18.6,1197.0,81.83,5.0,,0,0,1,0,1
5884,Maruti Swift Dzire VDI,Kolkata,2014,28000,First,23.4,1248.0,88.8,5.0,,1,0,0,0,1
5885,Mercedes-Benz R-Class R350 4Matic Long,Pune,2010,93000,Second,11.8,3498.0,88.8,7.0,,0,0,1,1,0
5886,Ford EcoSport 1.5 Ti VCT AT Titanium,Mumbai,2015,23000,First,15.63,1499.0,110.4,5.0,,0,0,1,1,0
5887,Honda City i DTEC VX Option,Bangalore,2016,36000,First,25.1,1498.0,98.6,5.0,,1,0,0,0,1
5888,Maruti Alto K10 2010-2014 VXI,Chennai,2014,52000,First,20.92,998.0,67.1,5.0,,0,0,1,0,1
5889,Maruti Ertiga ZDI,Hyderabad,2015,59245,First,20.77,1248.0,88.8,7.0,,1,0,0,0,1
5890,Hyundai i20 Diesel Asta Option,Pune,2018,31000,First,22.54,1396.0,88.73,5.0,,1,0,0,0,1
5891,Tata Indigo CS eGLX BS IV,Pune,2015,83000,First,15.64,1193.0,64.08,5.0,,0,0,1,0,1
5892,Maruti Alto Std,Hyderabad,2004,81500,Second,19.7,796.0,46.3,5.0,,0,0,1,0,1
5894,Hyundai Creta 1.6 SX,Hyderabad,2018,9900,First,15.8,1591.0,121.3,5.0,14.72,0,0,1,0,1
5895,Maruti Wagon R LX,Pune,2004,94000,Second,18.9,998.0,67.1,5.0,,0,0,1,0,1
5896,Toyota Etios V,Kochi,2017,27100,First,16.78,1496.0,88.73,5.0,,0,0,1,0,1
5897,Toyota Etios V,Kolkata,2015,12000,First,16.78,1496.0,88.73,5.0,,0,0,1,0,1
5898,Renault Duster 110PS Diesel RXZ Optional with Nav,Mumbai,2013,29000,First,19.01,1461.0,108.45,5.0,,1,0,0,0,1
5899,Maruti Swift Dzire Vdi BSIV,Mumbai,2013,65000,Second,19.3,1248.0,73.9,5.0,,1,0,0,0,1
5900,Mercedes-Benz GLC 220,Coimbatore,2017,50794,First,17.9,2143.0,88.8,5.0,,1,0,0,1,0
5901,Ford Ecosport 1.5 DV5 MT Titanium Optional,Mumbai,2014,59000,First,22.7,1498.0,89.84,5.0,,1,0,0,0,1
5903,Maruti Ciaz 1.4 AT Alpha,Hyderabad,2017,15234,First,19.12,1373.0,91.1,5.0,,0,0,1,1,0
5904,Ford Ecosport 1.5 DV5 MT Titanium,Mumbai,2015,44000,First,22.7,1498.0,89.84,5.0,,1,0,0,0,1
5905,Tata Zest Quadrajet 1.3 75PS XE,Hyderabad,2016,125000,First,22.95,1248.0,88.8,5.0,8.09,1,0,0,0,1
5906,Ford Endeavour 3.0L 4X4 AT,Chennai,2011,100000,First,11.4,2953.0,153.86,7.0,,1,0,0,1,0
5907,Renault Duster 110PS Diesel RxZ AMT,Coimbatore,2017,34686,First,19.6,1461.0,108.45,5.0,15.05,1,0,0,1,0
5908,Nissan X-Trail SLX MT,Pune,2011,98000,First,14.42,1995.0,147.6,5.0,,1,0,0,0,1
5909,Toyota Fortuner 4x4 AT,Delhi,2015,90000,First,12.55,2982.0,168.5,7.0,,1,0,0,1,0
5910,Chevrolet Aveo U-VA 1.2 LS,Pune,2007,81000,First,15.26,1150.0,74.9,5.0,,0,0,1,0,1
5911,Skoda Rapid 1.6 TDI Ambition,Chennai,2012,55000,First,20.5,1598.0,103.5,5.0,,1,0,0,0,1
5912,Mahindra XUV500 W8 4WD,Bangalore,2013,52910,Second,15.1,2179.0,88.8,7.0,,1,0,0,0,1
5913,Maruti Swift Dzire ZDi,Chennai,2010,100000,First,19.3,1248.0,73.9,5.0,,1,0,0,0,1
5914,Skoda Octavia Elegance 1.9 TDI,Hyderabad,2003,132000,First,18.7,1896.0,88.8,5.0,,1,0,0,0,1
5915,Chevrolet Enjoy Petrol LS 7 Seater,Mumbai,2014,18000,First,13.7,1399.0,98.82,7.0,,0,0,1,0,1
5916,Hyundai Accent GLE,Kolkata,2005,50000,First,13.2,1495.0,88.8,5.0,,0,0,1,0,1
5917,Mercedes-Benz New C-Class C 200 CGI,Bangalore,2012,33000,First,14.74,1991.0,88.8,5.0,,0,0,1,1,0
5918,Renault Duster 85PS Diesel RxE,Pune,2014,30000,First,20.45,1461.0,83.8,5.0,,1,0,0,0,1
5919,Jaguar F Type 5.0 V8 S,Hyderabad,2015,8000,First,12.5,5000.0,488.1,2.0,,0,0,1,1,0
5920,Hyundai Verna 1.6 SX,Kochi,2012,58646,First,22.32,1582.0,126.32,5.0,,1,0,0,0,1
5921,Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,Mumbai,2016,21000,First,13.0,2143.0,88.8,5.0,,1,0,0,1,0
5922,Volkswagen Vento Petrol Highline,Kochi,2015,57026,First,15.04,1598.0,103.6,5.0,,0,0,1,0,1
5923,Skoda Superb Style 2.0 TDI AT,Mumbai,2017,42000,First,18.19,1968.0,174.5,5.0,36.94,1,0,0,1,0
5924,Mahindra Scorpio 1.99 S4 Plus,Kochi,2017,26741,First,15.4,1997.0,88.8,7.0,,1,0,0,0,1
5926,Maruti 800 DX BSII,Pune,2000,78000,First,16.1,796.0,88.8,4.0,,0,0,1,0,1
5927,Audi Q5 3.0 TDI Quattro Technology,Coimbatore,2018,29091,First,13.22,2967.0,241.4,5.0,,1,0,0,1,0
5928,Mahindra NuvoSport N6,Coimbatore,2018,37323,Second,17.45,1493.0,88.8,7.0,10.52,1,0,0,0,1
5929,Volkswagen Vento Diesel Highline,Chennai,2011,55595,Second,20.54,1598.0,103.6,5.0,,1,0,0,0,1
5930,Maruti Swift Dzire VXI Optional,Chennai,2015,49900,First,20.85,1197.0,83.14,5.0,,0,0,1,0,1
5931,Maruti Ertiga VXI,Mumbai,2012,52500,Second,16.02,1373.0,93.7,7.0,,0,0,1,0,1
5932,Maruti Alto 800 2016-2019 LXI,Chennai,2016,5700,First,24.7,796.0,47.3,5.0,,0,0,1,0,1
5933,Hyundai i20 Magna 1.4 CRDi (Diesel),Kochi,2014,53340,First,21.9,1396.0,88.76,5.0,,1,0,0,0,1
5934,Ford Ecosport 1.5 DV5 MT Titanium,Kolkata,2014,57000,First,22.7,1498.0,89.84,5.0,,1,0,0,0,1
